Series Name,Series Code,Country Name,Country Code,1990,2000,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,1647.463243,1229.001247,11634.0012,12386.69927,13890.63096,12807.26069,10510.77189,7714.841844,9247.581331,9812.626371,9812.595808,9122.23343
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,361.3282651,397.4826588,1085.487152,1271.815383,1354.820833,1462.220052,1464.554009,1525.235192,1633.491216,1794.091175,1912.647867,1878.580703
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,549.9010785,796.8032036,1734.903839,1788.691439,1715.814321,1642.820129,1542.616465,1584.738015,1640.571205,1727.845001,1601.861869,1653.540297
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,6610.036508,12256.99357,25096.26388,25466.76052,27182.73431,29249.57522,28732.23108,29288.87044,31616.8434,33422.94421,31936.79635,31631.46945
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,XKX,,,3540.891789,3410.85978,3704.784221,3902.676013,3520.766449,3759.560246,4009.380987,4384.048892,4416.108358,4346.637931
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,8794.606046,18440.37852,48631.7834,51979.12069,49388.05338,44062.34091,29869.55275,27653.15762,29759.46747,33399.06044,32373.25112,24811.76971
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,609.1728912,279.6195693,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1308.140165,1374.032105,1173.611304
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,203.2560175,325.1869371,1378.498492,1581.62871,1831.936916,1999.958203,2140.044323,2324.400917,2455.211559,2569.093892,2635.800015,2629.714583
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,,3361.640869,13338.96224,13847.33794,15007.49186,15721.45233,13780.91355,14322.02268,15656.34749,17856.30712,17926.84159,17726.25294
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,1012.648216,4491.641934,7675.30894,7952.151266,7933.23332,7687.759336,7663.920232,7653.73363,7819.60467,8058.444337,7578.172368,4649.547646
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,350.0587845,436.4881373,1287.269536,1229.636232,1166.911756,1194.575627,1146.064688,1018.931093,1102.94441,1192.48432,1113.37214,875.353433
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,,306.8338642,596.8966353,675.0101918,747.8686601,739.911935,721.5810505,740.914906,721.085044,710.2659984,672.3404992,632.9363856
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,6514.318567,7142.771786,5554.180053,13025.27932,10363.80425,6466.908237,4337.919139,4035.196802,5756.699325,7877.12461,7685.948132,3699.294765
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,49373.61027,74853.93873,158130.4575,149010.2249,173030.2083,178864.8519,167313.2663,165642.3863,171253.9643,180366.7152,175813.8756,
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,,3293.229979,14376.94786,14367.70942,15729.65247,16551.0182,14258.22933,14998.12506,16843.69965,19176.81215,19575.76848,20233.64135
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,33465.47821,48538.7829,118869.2999,112591.1162,119966.0349,123514.1967,105419.6085,106826.7264,109921.0314,117197.4817,113218.7133,116014.6025
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,9442.486665,15835.99101,66891.28197,76572.15179,89260.7571,93022.87514,74818.94813,73545.75824,81019.47377,87526.07999,86197.36569,39403.13591
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,338.9477127,293.6071574,531.2654321,518.1528127,541.0659437,530.8610389,467.2354316,475.9555568,515.2933234,523.9459714,522.9895243,471.4914963
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,199.9863636,156.3858168,534.9510502,391.5617052,348.4298737,371.2695217,380.5969877,315.7779871,506.1372944,544.5934354,591.8463896,636.8205368
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,2441.741991,4043.662923,10399.37021,10817.43171,10970.1043,11319.06194,9955.242722,9817.78709,10259.30481,11380.08209,11432.823,10412.34898
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,963.6356582,2234.595861,7291.465967,7265.723399,7928.476443,8499.307148,9033.41027,9209.443564,9577.346946,10279.07998,10561.61351,6924.105745
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,317.3948274,270.542236,837.605821,778.6252695,805.0339796,848.279043,751.4728866,780.7235695,830.0215153,894.8047765,879.0431873,862.4530188
